ts_code,trade_date,close,return_1,return_3,ma_ratio_5_10,ma_ratio_5_20,vol_ratio_5,high_low_range,return_std_5,momentum_3,amount_ratio,green_days
600501.SH,20250613,19.68,-0.009063444108761365,-0.025742574257425765,1.0177684469250854,0.9991705416614299,1.0581536788164532,0.033028455284552775,0.02074621737398134,-0.5199999999999996,1.0508904140795174,0.4
600502.SH,20250613,4.77,-0.010373443983402675,0.004210526315789442,1.0044126917419631,1.0138933078799457,1.3407570778357083,0.016771488469601692,0.009298601478107316,0.019999999999999574,1.343496442956626,0.4
600503.SH,20250613,2.47,-0.027559055118110187,-0.027559055118110187,0.9933359466875735,0.9725580502782574,1.0760920016729194,0.032388663967611364,0.01315802968164867,-0.06999999999999984,1.0537982085570543,0.2
600505.SH,20250613,14.87,-0.012616201859229847,-0.06946182728410522,1.009126984126984,0.9758874320434922,0.6183909925673344,0.026227303295225324,0.03931104567043571,-1.1100000000000012,0.6026062161674575,0.6
600506.SH,20250613,19.5,0.029567053854276493,0.049515608180839665,1.0072117934033302,0.9982918560954457,2.1323876921565854,0.056923076923076896,0.019753030748908773,0.9200000000000017,2.173499355738486,0.6
600507.SH,20250613,4.33,-0.006880733944954143,0.026066350710900466,1.0108388312912346,1.0014005602240896,0.8793125855010829,0.020785219399538073,0.012015989805154836,0.11000000000000032,0.8868443110639007,0.8
600508.SH,20250613,11.35,-0.00351185250219499,-0.0061295971978984065,1.001842590155304,1.004000879314135,1.4223976728097767,0.01145374449339214,0.00456687263651031,-0.07000000000000028,1.4189686090301397,0.4
600509.SH,20250613,6.18,-0.008025682182985716,-0.01904761904761909,0.9941297794700937,0.9719249263223206,1.073063789916337,0.01618122977346287,0.004068950300167268,-0.1200000000000001,1.0639200571934175,0.4
600510.SH,20250613,5.04,-0.040000000000000036,-0.040000000000000036,1.029313397599842,1.043686415320167,0.8663133901895016,0.0496031746031746,0.0391276189232527,-0.20999999999999996,0.8456032295656949,0.4
600511.SH,20250613,30.34,-0.016850291639663006,-0.024750883960141468,1.0049212919206076,1.0129934129474187,1.139692704383284,0.01911667765326308,0.01643987670890136,-0.7699999999999996,1.1288899015283995,0.4
600512.SH,20250613,2.23,-0.017621145374449365,-0.008888888888888946,1.001769911504425,1.0039911308203993,0.9528971568689447,0.02242152466367705,0.01397747720710832,-0.020000000000000018,0.9429227557920236,0.2
600513.SH,20250613,9.88,-0.04077669902912617,-0.014955134596211228,1.0188106796116505,1.048446687828485,0.8896119541712182,0.04655870445344138,0.02778295121724522,-0.14999999999999858,0.8799707264372367,0.8
600515.SH,20250613,3.34,-0.01764705882352946,-0.023391812865497075,0.9973645680819913,0.9865314989138307,1.9697850377649435,0.023952095808383256,0.007378827467536102,-0.08000000000000007,1.9429724509406585,0.2
600516.SH,20250613,4.59,-0.008639308855291628,-0.015021459227467893,1.0017263703064307,0.9969931271477664,1.0517525632959641,0.013071895424836517,0.0060844236606457,-0.07000000000000028,1.040907662020192,0.2
